IFRS_MONTH,KEY,Liabilitas Kontrak Asuransi (Saldo Awal),Aset Kontrak Asuransi (Saldo Awal),Saldo Bersih Kontrak Asuransi (Saldo Awal),Pendapatan Jasa Asuransi,Ekspektasi Klaim & Beban Attributable (Estimasi),Perubahan pada Penyesuaian Risiko (RA),Perubahan pada CSM (Amortisasi),Pendapatan Jasa Asuransi Lainnya,Beban Jasa Asuransi,Beban Klaim & Biaya Attributable,Amortisasi Arus Kas Akuisisi (Beban),Kerugian dari Kontrak Merugi (Onerous),Beban Jasa Asuransi Lainnya,Hasil Jasa Asuransi Kotor,Penerimaan Premi,Arus Kas Akuisisi Asuransi,Beban Klaim & Beban Jasa Asuransi Dibayarkan,Arus Kas Bersih,Pendapatan (Beban) Keuangan Kontrak Asuransi (P&L),Pendapatan (Beban) Keuangan Kontrak Asuransi (OCI),Alokasi Aset untuk Arus Kas Akuisisi,Komponen Investasi,Perubahan Lainnya,Total Perubahan,Liabilitas Kontrak Asuransi (Saldo Akhir),Aset Kontrak Asuransi (Saldo Akhir),Saldo Bersih Kontrak Asuransi (Saldo Akhir),NAMA_PRODUK
2024-02-01,ASURANSI STAR PREMIUM DOLLAR_2020,29611309.17919148,25552104.069496375,4059205.1096951067,9696607.822519135,8486579.021217525,371982.0480713995,838046.7532302104,0,7679508.456064026,2912749.915560497,4766758.540503529,0.0,0,-2017099.3664551089,12019504.928402241,0.0,0,12019504.928402241,2322897.1058831066,0,4766758.540503529,-567488.6934685475,-40242649.97251491,-33720483.01959682,-8875932.38090887,20785345.528992847,-29661277.909901716,SPUL
2024-03-01,ASURANSI STAR PREMIUM DOLLAR_2020,-8875932.38090887,20785345.528992847,-29661277.909901716,8859080.360064158,7797910.538420873,351210.86104844266,709958.9605948437,0,6980132.049132489,2694330.1211960413,4285801.927936447,0.0,0,-1878948.3109316695,3331289.623457334,-11350322.983567163,0,14681612.607024498,-5527790.736606824,0,-7064521.0556307165,-844789.2797416031,6589422.16387594,-6847678.908103204,-8659090.233381357,27849866.584623564,-36508956.81800492,SPUL
2023-12-01,ASURANSI STAR PREMIUM DOLLAR_2021,-2971883528.7798758,1070372094.9255159,-4042255623.705392,419188058.6209858,408439357.5661284,10748701.054857444,-0.0,0,1893317093.417166,84890692.052908,300952347.017554,1507474054.346704,0,1474129034.7961802,175132132.31233752,-280759928.7963882,0,455892061.1087257,1263418128.038056,0,20192418.221165776,-32974101.999222133,213896776.92820257,1464533221.1882021,-1527542725.81284,1050179676.7043501,-2577722402.51719,SPUL
2024-01-01,ASURANSI STAR PREMIUM DOLLAR_2021,-1527542725.81284,1050179676.7043501,-2577722402.51719,282250853.90642977,272154992.36775017,10311743.642038722,-215882.10335911595,0,314526917.5719531,84115447.06607017,169037555.94736296,61373914.558520004,0,32276063.66552335,83538978.02031063,-75001120.89095053,0,158540098.91126114,-137337961.3275991,0,94036435.05641243,-25064307.41269245,193412242.65838903,125046408.9745099,-1496532751.8947425,956143241.6479377,-2452675993.5426803,SPUL
2024-02-01,ASURANSI STAR PREMIUM DOLLAR_2021,-1496532751.8947425,956143241.6479377,-2452675993.5426803,279361222.36397976,271249287.6800654,10248949.997519964,-2137015.3136055893,0,252202394.1719984,83442606.46713263,168759787.70486578,0.0,0,-27158828.191981345,121412277.8480845,-97206702.26120695,0,218618980.10929143,-157948944.51589525,0,71553085.44365883,-25190132.010024905,30962809.04395534,-80623182.03830598,-1648709019.376707,884590156.2042788,-2533299175.580986,SPUL
2024-03-01,ASURANSI STAR PREMIUM DOLLAR_2021,-1648709019.376707,884590156.2042788,-2533299175.580986,261968256.15285254,253334982.11187023,8633274.040982299,-0.0,0,684586091.818973,81883344.5167971,167002241.70204726,435700505.6001286,0,422617835.6661204,207892659.669768,-107760599.4201132,0,315653259.0898812,381624909.1170441,0,59241642.28193405,-30559737.79729824,-23284753.62647775,387022059.9752021,-1320928601.6834393,825348513.9223448,-2146277115.605784,SPUL
2023-12-01,ASURANSI STAR PREMIUM DOLLAR_2022,-4928374006.470345,2766586006.9092517,-7694960013.379596,1367514197.0970263,1276410704.768959,32568470.457448855,58535021.87061838,0,1234543814.5285194,283817814.3340488,950726000.1944705,0.0,0,-132970382.56850696,1131652349.1260178,-1008812814.4142854,0,2140465163.5403032,-235861847.97100854,0,-58086814.2198149,-85181664.23482251,706304342.9782612,327174016.5526153,-4543113175.697914,2824672821.1290665,-7367785996.826981,SPUL
2024-01-01,ASURANSI STAR PREMIUM DOLLAR_2022,-4543113175.697914,2824672821.1290665,-7367785996.826981,982033320.7198212,929415992.5859251,32750039.919189073,19867288.214706995,0,887285976.9497368,285370383.5557025,601915593.3940343,0.0,0,-94747343.77008438,315666980.63306254,-408895237.6252481,0,724562218.2583106,-666366340.0867586,0,193020355.7687862,-94744264.31279735,567559777.6890016,-530470.9417681694,-4736664002.408469,2631652465.36028,-7368316467.768749,SPUL
2024-02-01,ASURANSI STAR PREMIUM DOLLAR_2022,-4736664002.408468,2631652465.3602805,-7368316467.768748,967167325.9095844,920730035.18277,32531130.978755146,13906159.748059317,0,878466879.6991456,283048154.30392694,595418725.3952186,0.0,0,-88700446.21043885,335836508.2780566,-320779705.3551582,0,656616213.6332148,-631330817.6315278,0,274639020.0400604,-96807463.83821078,461732830.5148474,8233569.085169256,-5003069453.363359,2357013445.32022,-7360082898.683579,SPUL
2024-03-01,ASURANSI STAR PREMIUM DOLLAR_2022,-5003069453.363359,2357013445.32022,-7360082898.683579,945789748.5913904,913511601.2387071,32050620.278320417,227527.07436291894,0,870956601.0541742,277951202.59867114,593005398.455503,0.0,0,-74833147.53721619,573259522.9567838,-400544420.77668536,0,973803943.7334691,-372530225.6346066,0,192460977.67881763,-90606994.14285107,46448250.42039895,-224227991.67824107,-5419758422.720418,2164552467.6414022,-7584310890.36182,SPUL
2023-12-01,ASURANSI STAR PREMIUM DOLLAR_2023,-1459703826.34825,1332962509.6756692,-2792666336.023919,931276773.0869237,851661179.7642702,24708766.277271446,54906827.04538209,0,839376753.3715488,234803236.379993,604573516.9915558,0.0,0,-91900019.71537495,1622728944.153593,-1069253324.5569868,0,2691982268.71058,691452171.0666693,0,-464679807.565431,-21271072.75926982,-301980203.2351494,-96478912.49318087,-1091502931.2759995,1797642317.2411003,-2889145248.5171,SPUL
2024-01-01,ASURANSI STAR PREMIUM DOLLAR_2023,-1091502931.2759995,1797642317.2411003,-2889145248.5171,718098524.3092237,685978204.1491005,22699275.325374737,9421044.834748354,0,673199966.602264,214214515.70691085,458985450.8953532,0.0,0,-44898557.706959605,447366000.7936786,-789918961.3535119,0,1237284962.1471906,-270732523.51554507,0,-330933510.45815873,-47499437.96970997,-730918371.2665747,-1380083843.2099886,-2140653264.0278294,2128575827.699259,-4269229091.7270885,SPUL
2024-02-01,ASURANSI STAR PREMIUM DOLLAR_2023,-2140653264.0278296,2128575827.6992593,-4269229091.727089,679411744.2264947,658711012.2191229,19707108.73371803,993623.2736537168,0,645564261.7837305,183924336.9017879,461639924.88194263,0.0,0,-33847482.44276416,558163465.0991634,-737813602.4321904,0,1295977067.531354,-121248279.12733126,0,-276173677.5502478,-68984448.00022909,-913219187.0953681,-1379625591.7731762,-3244105178.250758,2404749505.249507,-5648854683.500265,SPUL
2024-03-01,ASURANSI STAR PREMIUM DOLLAR_2023,-3244105178.250758,2404749505.249507,-5648854683.500265,596368946.0370902,584743506.7011306,11625439.335959505,-0.0,0,1447395900.5194025,161235425.98559508,468489113.34153557,817671361.192272,0,851026954.4823123,267854214.78163368,-705131305.033217,0,972985519.8148506,489156629.93681544,0,-236642191.69168139,-91312792.57226929,285895390.4761159,447097036.1489806,-2560365950.4100957,2641391696.9411883,-5201757647.351284,SPUL
2023-12-01,ASURANSI STAR PRIMA LINK_2023,103846883.33353946,69211721.97844078,34635161.35509867,3795887.4996041846,3467770.9334681174,328116.5661360674,-0.0,0,4984768.491302619,1994879.3255990695,186605.2721074436,2803283.8935961053,0,1188880.991698434,1879641.7421902565,-4241666.666666667,0,6121308.408856924,887038.1361821771,0,-4055061.394559223,-320949.1856216229,-2.3283064365386963e-10,-3488972.4439986693,104412972.2841,73266783.373,31146188.9111,RPUL
2024-01-01,ASURANSI STAR PRIMA LINK_2023,104412972.2841,73266783.373,31146188.9111,3795890.5355246635,3468031.4293419747,327859.10618268896,-0.0,0,2260326.750356705,1995075.9339766402,189440.36751508457,75810.44886498037,0,-1535563.7851679586,1865162.3797973725,-4241666.666666667,0,6106829.046464039,-1854917.7068623104,0,-4052226.2991515826,840264.1053565345,0.0,-5066879.900657358,103398318.68259422,77319009.67215158,26079309.010442644,RPUL
2024-02-01,ASURANSI STAR PRIMA LINK_2023,103398318.68259422,77319009.67215158,26079309.010442644,3768645.928429364,3443553.319419643,325092.6090097212,-0.0,0,3236313.9450256373,1995273.112518506,192627.22932243074,1048413.6031847004,0,-532331.983403727,1853470.1813319465,-4241666.666666666,0,6095136.847998613,-866762.1439127172,0,-4049039.4373442354,-565705.069456374,0.0,-5481506.650713326,101965851.46922514,81368049.10949582,20597802.359729316,RPUL
2024-03-01,ASURANSI STAR PRIMA LINK_2023,101965851.46922514,81368049.10949582,20597802.359729316,3700138.0131048495,3381594.0120015116,318544.00110333774,-0.0,0,4697776.840014452,1995470.8628781429,196154.0009681339,2506151.9761681757,0,997638.8269096026,1840904.971086063,-4241666.666666666,0,6082571.637752729,646918.9341493892,0,-4045512.665698532,79735.44126707158,2.3283064365386963e-10,-3318858.2902820706,102692505.8446416,85413561.77519435,17278944.069447245,RPUL
2023-12-01,DK_10,174913921.8767692,1099110.1070636678,173814811.76970553,372884.5188984232,339147.8307643545,33736.68813406866,-2.769474594043376e-13,0,458495.3758620621,91349.04007418932,1780.9494236679277,365365.3863642048,0,85610.85696363891,0.0,0.0,0,0.0,-7519.13253421837,0,1780.9494236679277,1447962.3444050127,0.0,1442224.1612944622,176354365.08864,1097329.1576399999,175257035.931,RELIFE
2024-01-01,DK_10,176354365.08864,1097329.1576399999,175257035.931,2745838.4507371183,2496378.677890441,249459.77284667728,-2.769474594043376e-13,0,-14216509.605475647,91950.67765337999,1780.9494236679277,-14310241.232552696,0,-16962348.056212764,0.0,0.0,0,0.0,-17056079.683289815,0,1780.9494236679277,1104661.5637689342,0.0,-15949637.170097213,160402946.96911913,1095548.208216332,159307398.7609028,RELIFE
2024-02-01,DK_10,160402946.96911913,1095548.208216332,159307398.7609028,340333.2758064437,309555.79158982774,30777.484216615987,-2.769474594043376e-13,0,496013.2232609928,92560.65706658103,1780.949423667928,401671.61677074386,0,155679.94745454908,0.0,0.0,0,0.0,61338.34096430015,0,1780.949423667928,1205942.8567276823,0.0,1269062.1471156504,161670228.1668111,1093767.258792664,160576460.90801844,RELIFE
2024-03-01,DK_10,161670228.1668111,1093767.2587926642,160576460.90801844,18197892.00579429,16543700.091578778,1654191.9142155112,-2.7694745940433754e-13,0,480549.73281828396,93304.95507339861,1780.949423667928,385463.82832121744,0,-17717342.272976007,0.0,0.0,0,0.0,-17812428.177473072,0,1780.949423667928,992571.1206609175,0.0,-16818076.10738849,144850371.10999894,1091986.3093689962,143758384.80062994,RELIFE
2023-12-01,DK_11,196503270.82645935,605808.9151154453,195897461.9113439,442541.20494544896,402418.28868453956,40122.91626090942,-0.0,0,424124.88374956214,29629.426180887225,1189.1260754453572,393306.33149322955,0,-18416.32119588682,0.0,0.0,0,0.0,-49234.87345221941,0,1189.1260754453572,1551052.9990328983,0.0,1503007.2516561244,198005088.95204002,604619.78904,197400469.16300002,RELIFE
2024-01-01,DK_11,198005088.95204,604619.78904,197400469.163,2771828.241026752,2519951.9578493605,251876.28317739154,-0.0,0,-20411567.948648144,29816.860396832177,1189.1260754453572,-20442573.935120422,0,-23183396.189674895,0.0,0.0,0,0.0,-23214402.176147174,0,1189.1260754453572,1192374.1464066473,0.0,-22020838.90366508,175983060.92229947,603430.6629645546,175379630.25933492,RELIFE
2024-02-01,DK_11,175983060.92229947,603430.6629645545,175379630.25933492,354799.4955695504,322653.09834281355,32146.39722673682,-0.0,0,351632.38556703884,30006.90230857722,1189.1260754453572,320436.35718301625,0,-3167.11000251153,0.0,0.0,0,0.0,-34363.13838653412,0,1189.1260754453572,1287601.5187968467,0.0,1254427.506485758,177236299.3027098,602241.5368891092,176634057.76582068,RELIFE
2024-03-01,DK_11,177236299.30270982,602241.5368891092,176634057.7658207,22294147.74067651,20267515.13934914,2026632.6013273692,-0.0,0,319667.32970824087,30237.77549448082,1189.1260754453572,288240.4281383147,0,-21974480.41096827,0.0,0.0,0,0.0,-22005907.312538195,0,1189.1260754453572,1056874.633981944,0.0,-20947843.552480806,156287266.62415355,601052.4108136639,155686214.2133399,RELIFE
2023-12-01,DK_12,166136600.82666004,582146.3742210591,165554454.45243898,263895.24578146596,239998.061331429,23897.184450036988,-0.0,0,313178.2123599118,42951.77445241094,1026.216831059107,269200.22107644175,0,49282.96657844586,0.0,0.0,0,0.0,5304.975294975797,0,1026.216831059107,1334983.8054349627,0.0,1341314.9975609977,167476889.60739,581120.1573900001,166895769.45,RELIFE
2024-01-01,DK_12,167476889.60739,581120.1573900001,166895769.45,257101.7099353896,233822.11965317774,23279.59028221187,-0.0,0,-9557687.528612057,43209.502553040205,1026.216831059107,-9601923.247996155,0,-9814789.238547446,0.0,0.0,0,0.0,-9859024.957931545,0,1026.216831059107,1071526.0350374444,0.0,-8786472.706063041,158689390.6844959,580093.940558941,158109296.74393696,RELIFE
2024-02-01,DK_12,158689390.6844959,580093.940558941,158109296.74393696,231695.50274210086,210725.56765927887,20969.935082821976,-0.0,0,313636.2834799319,43470.84111516547,1026.216831059107,269139.2255337073,0,81940.78073783102,0.0,0.0,0,0.0,37443.722791606444,0,1026.216831059107,1163454.110252301,0.0,1201924.0498749665,159890288.5175398,579067.7237278819,159311220.79381192,RELIFE
2024-03-01,DK_12,159890288.5175398,579067.7237278818,159311220.79381192,339323.45066483645,308569.15667994757,30754.29398488885,-0.0,0,413416.09366945096,138771.42396597678,1026.2168310591069,273618.4528724151,0,74092.64300461451,1649700.0,0.0,0,1649700.0,1583995.0022075786,0,1026.2168310591069,1086611.8197265263,0.0,2671633.038765164,162560895.3394739,578041.5068968227,161982853.83257708,RELIFE
2023-12-01,DK_13,308504690.73927456,1967754.8138644334,306536935.92541015,528757.2813799707,480967.1936312855,47790.08774868521,-0.0,0,826384.0654229475,202890.01630122634,3066.3161444334355,620427.7329772877,0,297626.7840429768,0.0,0.0,0,0.0,91670.451597317,0,3066.3161444334355,2399196.759848099,0.0,2493933.5275898497,310995557.95072,1964688.49772,309030869.453,RELIFE
2024-01-01,DK_13,310995557.95072,1964688.49772,309030869.453,27309511.659784235,24827107.537635162,2482404.1221490735,-0.0,0,-7942220.091207597,204063.0721177998,3066.3161444334355,-8149349.47946983,0,-35251731.750991836,0.0,0.0,0,0.0,-35458861.13925406,0,3066.3161444334355,1861802.431433712,0.0,-33593992.39167591,277398499.2428997,1961622.1815755668,275436877.0613241,RELIFE
2024-02-01,DK_13,277398499.24289966,1961622.1815755665,275436877.0613241,519724.12511031,472755.2333861394,46968.8917241706,-0.0,0,931126.2669669385,205252.66816354825,3066.3161444334355,722807.2826589568,0,411402.1418566285,0.0,0.0,0,0.0,203083.15754864685,0,3066.3161444334355,2022517.0107926212,0.0,2228666.4844857017,279624099.41124094,1958555.8654311332,277665543.5458098,RELIFE
2024-03-01,DK_13,279624099.4112409,1958555.8654311332,277665543.54580975,4913205.295552348,4466829.024697083,446376.2708552649,-0.0,0,936603.1974290863,206682.8488789244,3066.3161444334355,726854.0324057285,0,-3976602.0981232617,0.0,0.0,0,0.0,-4186351.2631466193,0,3066.3161444334355,1848681.3740556112,0.0,-2334603.5729465745,277286429.5221499,1955489.5492866999,275330939.9728632,RELIFE
2023-12-01,DK_14,143259710.04398695,267201.4925393035,142992508.55144763,155008.46263086813,140951.83622254408,14056.62640832406,-0.0,0,187675.3277167664,6660.4531565877805,385.5721393034826,180629.30242087512,0,32666.86508589826,0.0,0.0,0,0.0,25620.839790006983,0,385.5721393034826,1173950.9366230743,0.0,1199957.3485523849,144459281.8204,266815.9204,144192465.9,RELIFE
2024-01-01,DK_14,144459281.8204,266815.9204,144192465.9,154849.23382384665,140807.08276161546,14042.151062231196,-0.0,0,-2782709.006872692,6695.8432037014745,385.5721393034826,-2789790.422215697,0,-2937558.2406965387,0.0,0.0,0,0.0,-2944639.6560395434,0,385.5721393034826,971313.016557874,0.0,-1972941.0673423656,142485955.18091834,266430.3482606965,142219524.83265764,RELIFE
2024-02-01,DK_14,142485955.18091834,266430.3482606965,142219524.83265764,153536.0324154951,139613.2632994777,13922.769116017424,-0.0,0,189149.75356759463,6731.742233123859,385.5721393034826,182032.43919516727,0,35613.72115209952,0.0,0.0,0,0.0,28496.406779672165,0,385.5721393034826,1058962.306302528,0.0,1087844.2852215036,143573413.89400056,266044.776121393,143307369.11787915,RELIFE
2024-03-01,DK_14,143573413.89400056,266044.776121393,143307369.11787915,153583.00358885404,139655.96436616764,13927.03922268642,-0.0,0,190596.5291327163,6774.443299813811,385.5721393034826,183436.513693599,0,37013.525543862255,0.0,0.0,0,0.0,29853.510104744957,0,385.5721393034826,974965.9662136188,0.0,1005205.0484576672,144578233.3703189,265659.20398208953,144312574.1663368,RELIFE
2023-12-01,DK_7,1882158853.3753278,11800376.719102614,1870358476.6562252,69522461.58209127,75588151.62456106,7548893.550270839,-13614583.592740623,0,33404822.29783051,3249907.237118302,99216.1218526145,30055698.938859593,0,-36117639.284260765,4174800.0,0.0,0,4174800.0,-35291962.643231675,0,99216.1218526145,15981842.092153776,0.0,-19210904.429225285,1862848732.82425,11701160.59725,1851147572.227,RELIFE
2024-01-01,DK_7,1862848732.82425,11701160.59725,1851147572.227,25961492.339030482,24111683.355042133,1849808.9839883472,-4.824195630693191e-13,0,-228853079.94706762,3973128.648409436,82637.34581094846,-232908845.941288,0,-254814572.2860981,0.0,0.0,0,0.0,-258870338.28031847,0,82637.34581094846,19605352.542677723,0.0,-239182348.3918298,1623583747.0866094,11618523.251439052,1611965223.8351703,RELIFE
2024-02-01,DK_7,1623583747.0866094,11618523.25143905,1611965223.8351703,4257128.044250903,3872042.95234727,385085.0919036322,-4.824195630693192e-13,0,5575638.011998843,1108818.3485850731,21192.033310948467,4445627.630102822,0,1318509.9677479407,0.0,0.0,0,0.0,188499.5858519189,0,21192.033310948467,12432357.398447018,0.0,12642049.017609885,1636204604.0709083,11597331.218128102,1624607272.85278,RELIFE
2024-03-01,DK_7,1636204604.0709083,11597331.218128102,1624607272.85278,12535430.292351525,11397772.268802382,1137658.0235491435,-4.82419563069319e-13,0,5628497.07785639,1118915.4406433208,21192.033310948467,4488389.60390212,0,-6906933.2144951355,0.0,0.0,0,0.0,-8047040.688449405,0,21192.033310948467,11195972.940413484,0.0,3170124.285275028,1639353536.3228722,11576139.184817154,1627777397.138055,RELIFE
2023-12-01,DK_8,2092877373.1560469,8086629.4590735575,2084790743.6969733,8642758.810313493,7858345.151229863,784413.6590836304,1.4015530626886795e-12,0,4831150.122242532,743005.5709920367,14208.560393558068,4073935.990856937,0,-3811608.6880709613,0.0,0.0,0,0.0,-4568822.819456556,0,14208.560393558068,16065054.74908963,0.0,11510440.490026632,2104373605.08568,8072420.89868,2096301184.187,RELIFE
2024-01-01,DK_8,2104373605.08568,8072420.89868,2096301184.187,11289221.6468982,10292499.50791768,996722.1389805209,1.4015530626822786e-12,0,-140449383.15459165,748317.9988447728,14208.560393558068,-141211909.71383,0,-151738604.80148986,0.0,0.0,0,0.0,-152501131.3607282,0,14208.560393558068,13105879.7639998,0.0,-139381043.03633484,1964978353.4889517,8058212.338286442,1956920141.1506653,RELIFE
2024-02-01,DK_8,1964978353.4889514,8058212.338286442,1956920141.150665,15579388.024757842,14164371.709815634,1415016.314942208,1.401553062681709e-12,0,5026211.09795296,753703.9486394395,14208.560393558068,4258298.588919963,0,-10553176.926804882,0.0,0.0,0,0.0,-11321089.43583788,0,14208.560393558068,13936379.835498428,0.0,2629498.960054107,1967593643.888612,8044003.777892884,1959549640.1107192,RELIFE
2024-03-01,DK_8,1967593643.8886123,8044003.777892883,1959549640.1107194,32039596.184502922,29128197.309583887,2911398.8749190327,1.4015530626811428e-12,0,5044195.113676233,760331.7044923938,14208.560393558068,4269654.848790281,0,-26995401.070826687,0.0,0.0,0,0.0,-27769941.33571264,0,14208.560393558068,12885372.122813007,0.0,-14870360.652506078,1952709074.6757126,8029795.217499325,1944679279.4582133,RELIFE
2023-12-01,DK_9,1052158617.5140717,4006565.6817410924,1048152051.8323306,34032052.50927556,30938852.722786974,3093199.786488588,-0.0,0,1558146.1547377654,376855.2931501295,6854.857901092005,1174436.003686544,0,-32473906.354537796,0.0,0.0,0,0.0,-32857616.50558902,0,6854.857901092005,7868527.140357341,0.0,-24982234.507330585,1027169528.1488401,3999710.82384,1023169817.325,RELIFE
2024-01-01,DK_9,1027169528.1488401,3999710.82384,1023169817.325,23268944.757398795,21205432.610949054,2063512.1464497421,-0.0,0,-43958077.53727503,379448.2188041613,6854.857901092005,-44344380.613980286,0,-67227022.29467383,0.0,0.0,0,0.0,-67613325.37137908,0,6854.857901092005,6449866.169490763,0.0,-61156604.34398722,966006068.9469517,3992855.965938908,962013212.9810128,RELIFE
2024-02-01,DK_9,966006068.9469517,3992855.9659389085,962013212.9810128,1600969.0603208656,1456049.5873736134,144919.47294725213,-0.0,0,2370024.000543591,382077.02953504387,6854.857901092005,1981092.1131074554,0,769054.9402227255,0.0,0.0,0,0.0,380123.05278658983,0,6854.857901092005,6922745.002281079,0.0,7309722.912968761,973308937.0020194,3986001.1080378164,969322935.8939816,RELIFE
2024-03-01,DK_9,973308937.0020194,3986001.1080378164,969322935.8939816,46894128.965204775,42631649.50090444,4262479.464300337,-0.0,0,2343311.268926702,385299.4336835833,6854.857901092005,1951156.9773420268,0,-44550817.69627807,0.0,0.0,0,0.0,-44942971.98786275,0,6854.857901092005,6196907.267534734,0.0,-38739209.86242693,934562872.2816914,3979146.250136724,930583726.0315547,RELIFE
2023-12-01,JW_12,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0,0.0,-0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-01-01,JW_12,0.0,0.0,0.0,-0.0013982086084069,-0.0013982086084069,0.0,-0.0,0,-0.001398208608407,-0.0,0.0,-0.001398208608407,0,-1.0018028073766061e-16,0.0,0.0,0,0.0,-1.0018028073766061e-16,0,0.0,0.0,0.0,-1.0018028073766061e-16,-1.0018028073766061e-16,0.0,-1.0018028073766061e-16,RELIFE
2024-02-01,JW_12,-1.0018028073766061e-16,0.0,-1.0018028073766061e-16,0.0,0.0,0.0,-0.0,0,0.0,-0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,-1.0018028073766061e-16,0.0,-1.0018028073766061e-16,RELIFE
2024-03-01,JW_12,-1.0018028073766061e-16,0.0,-1.0018028073766061e-16,0.0,0.0,0.0,-0.0,0,0.0,-0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,-1.0018028073766061e-16,0.0,-1.0018028073766061e-16,RELIFE
2023-12-01,JW_15,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0,0.0,-0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-01-01,JW_15,0.0,0.0,0.0,-0.0003686410620388,-0.0003686410620388,0.0,-0.0,0,-0.0003686410620389,-0.0,0.0,-0.0003686410620389,0,-1.0001765041178778e-16,0.0,0.0,0,0.0,-1.0001765041178778e-16,0,0.0,0.0,0.0,-1.0001765041178778e-16,-1.0001765041178778e-16,0.0,-1.0001765041178778e-16,RELIFE
2024-02-01,JW_15,-1.0001765041178778e-16,0.0,-1.0001765041178778e-16,0.0,0.0,0.0,-0.0,0,0.0,-0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,-1.0001765041178778e-16,0.0,-1.0001765041178778e-16,RELIFE
2024-03-01,JW_15,-1.0001765041178778e-16,0.0,-1.0001765041178778e-16,0.0,0.0,0.0,-0.0,0,0.0,-0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,-1.0001765041178778e-16,0.0,-1.0001765041178778e-16,RELIFE
2023-12-01,JW_16,75779.88055859081,5312.499999666667,70467.38055892414,12201.987764462297,11173.208573753604,1028.779190708694,-0.0,0,6731.776387585216,6311.806780636614,885.4166666666666,-465.44705971806525,0,-5470.211376877081,0.0,0.0,0,0.0,-12667.434824180364,0,885.4166666666666,355.11586858956207,0.0,-11426.902288924135,63467.561603,4427.083333,59040.47827,RELIFE
2024-01-01,JW_16,63467.561603,4427.083333,59040.47827,12166.633766774155,11141.068575855294,1025.5651909188623,-0.0,0,1917.4650087836799,6342.11508746789,885.4166666666666,-5310.066745350877,0,-10249.168757990476,0.0,0.0,0,0.0,-17476.700512125033,0,885.4166666666666,230.7286744504426,0.0,-16360.555171007923,46221.58976532541,3541.666666333333,42679.923098992076,RELIFE
2024-02-01,JW_16,46221.58976532541,3541.666666333333,42679.923098992076,11628.788293141559,10652.118145280205,976.670147861354,-0.0,0,7333.385143989091,6372.87370287183,885.4166666666666,75.09477445059429,0,-4295.403149152467,0.0,0.0,0,0.0,-11553.693518690965,0,885.4166666666666,178.88220979677186,0.0,-10489.394642227528,34846.77845643122,2656.2499996666666,32190.52845676455,RELIFE
2024-03-01,JW_16,34846.77845643121,2656.249999666666,32190.528456764547,11668.471944164763,10688.194191664936,980.277752499827,-0.0,0,7344.990868647899,6408.94974925656,885.4166666666666,50.62445272467278,0,-4323.481075516864,0.0,0.0,0,0.0,-11617.84749144009,0,885.4166666666666,125.29515770896728,0.0,-10607.135667064456,23354.22612270009,1770.8333329999996,21583.39278970009,RELIFE
2023-12-01,JW_9,5412790.752726044,106101.04166333332,5306689.71106271,74526.12602479882,67892.03691648378,6634.089108315045,-0.0,0,22864.87735608967,15633.1143162269,1551.1458333333335,5680.617206529439,0,-51661.24866870916,0.0,0.0,0,0.0,-68845.50881826939,0,1551.1458333333335,31908.89322222596,0.0,-35385.4697627101,5375854.13713,104549.89583,5271304.2413,RELIFE
2024-01-01,JW_9,5375854.13713,104549.89583,5271304.2413,73885.99448216206,67310.09915045036,6575.895331711705,-0.0,0,-1319279.494548826,15740.020387227767,1551.1458333333335,-1336570.6607693871,0,-1393165.489030988,0.0,0.0,0,0.0,-1410456.655251549,0,1551.1458333333335,22666.375779451013,0.0,-1386239.1336387647,3988063.857657902,102998.74999666667,3885065.107661235,RELIFE
2024-02-01,JW_9,3988063.857657902,102998.74999666665,3885065.107661235,60673.75971367993,55298.97663364842,5374.78308003151,-0.0,0,25480.31679408571,15848.40623701259,1551.1458333333335,8080.764723739787,0,-35193.44291959422,0.0,0.0,0,0.0,-52592.99498994014,0,1551.1458333333335,23255.891715796293,0.0,-27785.95744081051,3958726.754383758,101447.60416333332,3857279.150220425,RELIFE
2024-03-01,JW_9,3958726.7543837577,101447.60416333332,3857279.1502204244,61248.072780986666,55821.07942210909,5426.993358877576,-0.0,0,25612.080150581638,15981.182281145473,1551.1458333333335,8079.752036102834,0,-35635.99263040503,0.0,0.0,0,0.0,-53168.32074488383,0,1551.1458333333335,21314.122022776424,0.0,-30303.05288877407,3926872.5556616504,99896.45833,3826976.0973316506,RELIFE
